date,mens underwear,State
2018-02-11,0,NE
2018-02-18,26,NE
2018-02-25,39,NE
2018-03-04,0,NE
2018-03-11,39,NE
2018-03-18,41,NE
2018-03-25,0,NE
2018-04-01,40,NE
2018-04-08,26,NE
2018-04-15,26,NE
2018-04-22,27,NE
2018-04-29,27,NE
2018-05-06,28,NE
2018-05-13,41,NE
2018-05-20,0,NE
2018-05-27,30,NE
2018-06-03,29,NE
2018-06-10,56,NE
2018-06-17,28,NE
2018-06-24,28,NE
2018-07-01,30,NE
2018-07-08,28,NE
2018-07-15,29,NE
2018-07-22,29,NE
2018-07-29,43,NE
2018-08-05,0,NE
2018-08-12,28,NE
2018-08-19,66,NE
2018-08-26,0,NE
2018-09-02,26,NE
2018-09-09,26,NE
2018-09-16,0,NE
2018-09-23,52,NE
2018-09-30,39,NE
2018-10-07,0,NE
2018-10-14,55,NE
2018-10-21,0,NE
2018-10-28,0,NE
2018-11-04,26,NE
2018-11-11,41,NE
2018-11-18,29,NE
2018-11-25,53,NE
2018-12-02,54,NE
2018-12-09,83,NE
2018-12-16,85,NE
2018-12-23,32,NE
2018-12-30,30,NE
2015-01-04,38,NV
2015-01-11,76,NV
2015-01-18,38,NV
2015-01-25,0,NV
2015-02-01,37,NV
2015-02-08,0,NV
2015-02-15,0,NV
2015-02-22,37,NV
2015-03-01,0,NV
2015-03-08,0,NV
2015-03-15,0,NV
2015-03-22,41,NV
2015-03-29,0,NV
2015-04-05,0,NV
2015-04-12,0,NV
2015-04-19,0,NV
2015-04-26,0,NV
2015-05-03,38,NV
2015-05-10,0,NV
2015-05-17,38,NV
2015-05-24,37,NV
2015-05-31,0,NV
2015-06-07,37,NV
2015-06-14,0,NV
2015-06-21,0,NV
2015-06-28,73,NV
2015-07-05,0,NV
2015-07-12,0,NV
2015-07-19,0,NV
2015-07-26,0,NV
2015-08-02,0,NV
2015-08-09,34,NV
2015-08-16,33,NV
2015-08-23,0,NV
2015-08-30,0,NV
2015-09-06,0,NV
2015-09-13,33,NV
2015-09-20,0,NV
2015-09-27,0,NV
2015-10-04,0,NV
2015-10-11,32,NV
2015-10-18,0,NV
2015-10-25,0,NV
2015-11-01,0,NV
2015-11-08,38,NV
2015-11-15,73,NV
2015-11-22,0,NV
2015-11-29,33,NV
2015-12-06,0,NV
2015-12-13,0,NV
2015-12-20,35,NV
2015-12-27,0,NV
2016-01-03,0,NV
2016-01-10,52,NV
2016-01-17,27,NV
2016-01-24,29,NV
2016-01-31,29,NV
2016-02-07,28,NV
2016-02-14,28,NV
2016-02-21,0,NV
2016-02-28,0,NV
2016-03-06,28,NV
2016-03-13,0,NV
2016-03-20,0,NV
2016-03-27,29,NV
2016-04-03,29,NV
2016-04-10,28,NV
2016-04-17,0,NV
2016-04-24,56,NV
2016-05-01,0,NV
2016-05-08,0,NV
2016-05-15,0,NV
2016-05-22,29,NV
2016-05-29,30,NV
2016-06-05,0,NV
2016-06-12,29,NV
2016-06-19,29,NV
2016-06-26,58,NV
2016-07-03,30,NV
2016-07-10,0,NV
2016-07-17,29,NV
2016-07-24,56,NV
2016-07-31,28,NV
2016-08-07,0,NV
2016-08-14,0,NV
2016-08-21,0,NV
2016-08-28,56,NV
2016-09-04,0,NV
2016-09-11,0,NV
2016-09-18,27,NV
2016-09-25,26,NV
2016-10-02,26,NV
2016-10-09,0,NV
2016-10-16,26,NV
2016-10-23,0,NV
2016-10-30,0,NV
2016-11-06,25,NV
2016-11-13,52,NV
2016-11-20,27,NV
2016-11-27,50,NV
2016-12-04,25,NV
2016-12-11,50,NV
2016-12-18,0,NV
2016-12-25,26,NV
2017-01-01,0,NV
2017-01-08,0,NV
2017-01-15,48,NV
2017-01-22,24,NV
2017-01-29,0,NV
2017-02-05,0,NV
2017-02-12,0,NV
2017-02-19,24,NV
2017-02-26,47,NV
2017-03-05,0,NV
2017-03-12,47,NV
2017-03-19,72,NV
2017-03-26,48,NV
2017-04-02,46,NV
2017-04-09,0,NV
2017-04-16,0,NV
2017-04-23,24,NV
2017-04-30,0,NV
2017-05-07,0,NV
2017-05-14,0,NV
2017-05-21,0,NV
2017-05-28,0,NV
2017-06-04,100,NV
2017-06-11,0,NV
2017-06-18,0,NV
2017-06-25,25,NV
2017-07-02,0,NV
2017-07-09,0,NV
2017-07-16,0,NV
2017-07-23,25,NV
2017-07-30,0,NV
2017-08-06,0,NV
2017-08-13,24,NV
2017-08-20,0,NV
2017-08-27,23,NV
2017-09-03,23,NV
2017-09-10,23,NV
2017-09-17,17,NV
2017-09-24,18,NV
2017-10-01,0,NV
2017-10-08,0,NV
2017-10-15,23,NV
2017-10-22,24,NV
2017-10-29,23,NV
2017-11-05,0,NV
2017-11-12,94,NV
2017-11-19,25,NV
2017-11-26,0,NV
2017-12-03,24,NV
2017-12-10,25,NV
2017-12-17,0,NV
2017-12-24,0,NV
2017-12-31,25,NV
2018-01-07,0,NV
2018-01-14,0,NV
2018-01-21,0,NV
2018-01-28,0,NV
2018-02-04,0,NV
2018-02-11,47,NV
2018-02-18,23,NV
2018-02-25,0,NV
2018-03-04,0,NV
2018-03-11,0,NV
2018-03-18,0,NV
2018-03-25,0,NV
2018-04-01,70,NV
2018-04-08,0,NV
2018-04-15,23,NV
2018-04-22,0,NV
2018-04-29,0,NV
2018-05-06,23,NV
2018-05-13,23,NV
2018-05-20,0,NV
2018-05-27,0,NV
2018-06-03,0,NV
2018-06-10,48,NV
2018-06-17,49,NV
2018-06-24,0,NV
2018-07-01,25,NV
2018-07-08,24,NV
2018-07-15,0,NV
2018-07-22,0,NV
2018-07-29,0,NV
2018-08-05,0,NV
2018-08-12,73,NV
2018-08-19,25,NV
2018-08-26,24,NV
2018-09-02,48,NV
2018-09-09,24,NV
2018-09-16,24,NV
2018-09-23,0,NV
2018-09-30,0,NV
2018-10-07,49,NV
2018-10-14,98,NV
2018-10-21,49,NV
2018-10-28,0,NV
2018-11-04,0,NV
2018-11-11,24,NV
2018-11-18,0,NV
2018-11-25,46,NV
2018-12-02,24,NV
2018-12-09,0,NV
2018-12-16,25,NV
2018-12-23,0,NV
2018-12-30,74,NV
2015-01-04,0,NH
2015-01-11,0,NH
2015-01-18,67,NH
2015-01-25,0,NH
2015-02-01,33,NH
2015-02-08,33,NH
2015-02-15,0,NH
2015-02-22,0,NH
2015-03-01,65,NH
2015-03-08,33,NH
2015-03-15,0,NH
2015-03-22,0,NH
2015-03-29,34,NH
2015-04-05,34,NH
2015-04-12,0,NH
2015-04-19,0,NH
2015-04-26,0,NH
2015-05-03,0,NH
2015-05-10,38,NH
2015-05-17,0,NH
2015-05-24,0,NH
2015-05-31,0,NH
2015-06-07,0,NH
2015-06-14,76,NH
2015-06-21,37,NH
2015-06-28,0,NH
2015-07-05,38,NH
2015-07-12,0,NH
2015-07-19,0,NH
2015-07-26,0,NH
2015-08-02,0,NH
2015-08-09,0,NH
2015-08-16,0,NH
2015-08-23,36,NH
2015-08-30,0,NH
2015-09-06,36,NH
2015-09-13,0,NH
2015-09-20,0,NH
2015-09-27,33,NH
2015-10-04,35,NH
2015-10-11,0,NH
2015-10-18,0,NH
2015-10-25,0,NH
2015-11-01,0,NH
2015-11-08,0,NH
2015-11-15,0,NH
2015-11-22,0,NH
2015-11-29,0,NH
2015-12-06,0,NH
2015-12-13,0,NH
2015-12-20,0,NH
2015-12-27,100,NH
2016-01-03,0,NH
2016-01-10,0,NH
2016-01-17,0,NH
2016-01-24,0,NH
2016-01-31,0,NH
2016-02-07,49,NH
2016-02-14,24,NH
2016-02-21,0,NH
2016-02-28,0,NH
2016-03-06,0,NH
2016-03-13,0,NH
2016-03-20,0,NH
2016-03-27,0,NH
2016-04-03,24,NH
2016-04-10,50,NH
2016-04-17,0,NH
2016-04-24,0,NH
2016-05-01,0,NH
2016-05-08,0,NH
2016-05-15,0,NH
2016-05-22,0,NH
2016-05-29,0,NH
2016-06-05,0,NH
2016-06-12,27,NH
2016-06-19,0,NH
2016-06-26,0,NH
2016-07-03,0,NH
2016-07-10,27,NH
2016-07-17,0,NH
2016-07-24,0,NH
2016-07-31,26,NH
2016-08-07,0,NH
2016-08-14,0,NH
2016-08-21,0,NH
2016-08-28,0,NH
2016-09-04,0,NH
2016-09-11,0,NH
2016-09-18,0,NH
2016-09-25,0,NH
2016-10-02,0,NH
2016-10-09,0,NH
2016-10-16,0,NH
2016-10-23,24,NH
2016-10-30,24,NH
2016-11-06,0,NH
2016-11-13,24,NH
2016-11-20,0,NH
2016-11-27,0,NH
2016-12-04,0,NH
2016-12-11,23,NH
2016-12-18,0,NH
2016-12-25,0,NH
2017-01-01,23,NH
2017-01-08,23,NH
2017-01-15,0,NH
2017-01-22,22,NH
2017-01-29,22,NH
2017-02-05,0,NH
2017-02-12,0,NH
2017-02-19,22,NH
2017-02-26,0,NH
2017-03-05,0,NH
2017-03-12,0,NH
2017-03-19,0,NH
2017-03-26,0,NH
2017-04-02,0,NH
2017-04-09,0,NH
2017-04-16,0,NH
2017-04-23,24,NH
2017-04-30,44,NH
2017-05-07,0,NH
2017-05-14,0,NH
2017-05-21,0,NH
2017-05-28,0,NH
2017-06-04,23,NH
2017-06-11,0,NH
2017-06-18,0,NH
2017-06-25,25,NH
2017-07-02,0,NH
2017-07-09,0,NH
2017-07-16,0,NH
2017-07-23,0,NH
2017-07-30,23,NH
2017-08-06,0,NH
2017-08-13,23,NH
2017-08-20,0,NH
2017-08-27,0,NH
2017-09-03,22,NH
2017-09-10,0,NH
2017-09-17,0,NH
2017-09-24,22,NH
2017-10-01,0,NH
2017-10-08,0,NH
2017-10-15,22,NH
2017-10-22,0,NH
2017-10-29,23,NH
2017-11-05,0,NH
2017-11-12,0,NH
2017-11-19,44,NH
2017-11-26,0,NH
2017-12-03,0,NH
2017-12-10,0,NH
2017-12-17,0,NH
2017-12-24,0,NH
2017-12-31,0,NH
2018-01-07,21,NH
2018-01-14,21,NH
2018-01-21,0,NH
2018-01-28,0,NH
2018-02-04,0,NH
2018-02-11,41,NH
2018-02-18,0,NH
2018-02-25,43,NH
2018-03-04,41,NH
2018-03-11,0,NH
2018-03-18,21,NH
2018-03-25,21,NH
2018-04-01,0,NH
2018-04-08,0,NH
2018-04-15,0,NH
2018-04-22,23,NH
2018-04-29,0,NH
2018-05-06,21,NH
2018-05-13,0,NH
2018-05-20,21,NH
2018-05-27,64,NH
2018-06-03,0,NH
2018-06-10,21,NH
2018-06-17,22,NH
2018-06-24,0,NH
2018-07-01,22,NH
2018-07-08,0,NH
2018-07-15,0,NH
2018-07-22,0,NH
2018-07-29,21,NH
2018-08-05,22,NH
2018-08-12,22,NH
2018-08-19,23,NH
2018-08-26,0,NH
2018-09-02,0,NH
2018-09-09,0,NH
2018-09-16,0,NH
2018-09-23,0,NH
2018-09-30,0,NH
2018-10-07,43,NH
2018-10-14,0,NH
2018-10-21,0,NH
2018-10-28,22,NH
2018-11-04,21,NH
2018-11-11,0,NH
2018-11-18,0,NH
2018-11-25,0,NH
2018-12-02,43,NH
2018-12-09,22,NH
2018-12-16,0,NH
2018-12-23,24,NH
2018-12-30,22,NH
2015-01-04,53,NJ
2015-01-11,35,NJ
2015-01-18,35,NJ
2015-01-25,34,NJ
2015-02-01,34,NJ
2015-02-08,34,NJ
2015-02-15,0,NJ
2015-02-22,17,NJ
2015-03-01,100,NJ
2015-03-08,51,NJ
2015-03-15,69,NJ
2015-03-22,0,NJ
2015-03-29,0,NJ
2015-04-05,18,NJ
2015-04-12,0,NJ
2015-04-19,17,NJ
2015-04-26,0,NJ
2015-05-03,0,NJ
2015-05-10,18,NJ
2015-05-17,53,NJ
2015-05-24,18,NJ
2015-05-31,51,NJ
2015-06-07,18,NJ
2015-06-14,36,NJ
2015-06-21,18,NJ
2015-06-28,0,NJ
2015-07-05,53,NJ
2015-07-12,0,NJ
2015-07-19,18,NJ
2015-07-26,35,NJ
2015-08-02,18,NJ
2015-08-09,90,NJ
2015-08-16,71,NJ
2015-08-23,36,NJ
2015-08-30,35,NJ
2015-09-06,0,NJ
2015-09-13,17,NJ
2015-09-20,33,NJ
2015-09-27,64,NJ
2015-10-04,16,NJ
2015-10-11,83,NJ
2015-10-18,16,NJ
2015-10-25,49,NJ
2015-11-01,17,NJ
2015-11-08,63,NJ
2015-11-15,48,NJ
2015-11-22,49,NJ
2015-11-29,45,NJ
2015-12-06,47,NJ
2015-12-13,0,NJ
2015-12-20,53,NJ
2015-12-27,50,NJ
2016-01-03,39,NJ
2016-01-10,26,NJ
2016-01-17,53,NJ
2016-01-24,27,NJ
2016-01-31,13,NJ
2016-02-07,0,NJ
2016-02-14,39,NJ
2016-02-21,26,NJ
2016-02-28,25,NJ
2016-03-06,0,NJ
2016-03-13,38,NJ
2016-03-20,13,NJ
2016-03-27,40,NJ
2016-04-03,25,NJ
2016-04-10,0,NJ
2016-04-17,13,NJ
2016-04-24,26,NJ
2016-05-01,62,NJ
2016-05-08,26,NJ
2016-05-15,51,NJ
2016-05-22,52,NJ
2016-05-29,13,NJ
2016-06-05,25,NJ
2016-06-12,39,NJ
2016-06-19,27,NJ
2016-06-26,27,NJ
2016-07-03,41,NJ
2016-07-10,13,NJ
2016-07-17,14,NJ
2016-07-24,27,NJ
2016-07-31,14,NJ
2016-08-07,0,NJ
2016-08-14,44,NJ
2016-08-21,29,NJ
2016-08-28,42,NJ
2016-09-04,14,NJ
2016-09-11,53,NJ
2016-09-18,13,NJ
2016-09-25,0,NJ
2016-10-02,13,NJ
2016-10-09,0,NJ
2016-10-16,39,NJ
2016-10-23,13,NJ
2016-10-30,13,NJ
2016-11-06,75,NJ
2016-11-13,38,NJ
2016-11-20,63,NJ
2016-11-27,59,NJ
2016-12-04,23,NJ
2016-12-11,58,NJ
2016-12-18,73,NJ
2016-12-25,52,NJ
2017-01-01,24,NJ
2017-01-08,82,NJ
2017-01-15,24,NJ
2017-01-22,23,NJ
2017-01-29,23,NJ
2017-02-05,12,NJ
2017-02-12,11,NJ
2017-02-19,58,NJ
2017-02-26,32,NJ
2017-03-05,32,NJ
2017-03-12,33,NJ
2017-03-19,22,NJ
2017-03-26,22,NJ
2017-04-02,22,NJ
2017-04-09,24,NJ
2017-04-16,23,NJ
2017-04-23,57,NJ
2017-04-30,0,NJ
2017-05-07,45,NJ
2017-05-14,0,NJ
2017-05-21,12,NJ
2017-05-28,72,NJ
2017-06-04,57,NJ
2017-06-11,35,NJ
2017-06-18,36,NJ
2017-06-25,0,NJ
2017-07-02,13,NJ
2017-07-09,75,NJ
2017-07-16,25,NJ
2017-07-23,49,NJ
2017-07-30,72,NJ
2017-08-06,12,NJ
2017-08-13,12,NJ
2017-08-20,74,NJ
2017-08-27,12,NJ
2017-09-03,36,NJ
2017-09-10,23,NJ
2017-09-17,79,NJ
2017-09-24,46,NJ
2017-10-01,0,NJ
2017-10-08,0,NJ
2017-10-15,46,NJ
2017-10-22,11,NJ
2017-10-29,46,NJ
2017-11-05,34,NJ
2017-11-12,11,NJ
2017-11-19,67,NJ
2017-11-26,42,NJ
2017-12-03,43,NJ
2017-12-10,86,NJ
2017-12-17,22,NJ
2017-12-24,49,NJ
2017-12-31,11,NJ
2018-01-07,11,NJ
2018-01-14,0,NJ
2018-01-21,32,NJ
2018-01-28,32,NJ
2018-02-04,42,NJ
2018-02-11,10,NJ
2018-02-18,11,NJ
2018-02-25,10,NJ
2018-03-04,11,NJ
2018-03-11,42,NJ
2018-03-18,62,NJ
2018-03-25,32,NJ
2018-04-01,11,NJ
2018-04-08,33,NJ
2018-04-15,32,NJ
2018-04-22,22,NJ
2018-04-29,22,NJ
2018-05-06,11,NJ
2018-05-13,0,NJ
2018-05-20,11,NJ
2018-05-27,11,NJ
2018-06-03,43,NJ
2018-06-10,41,NJ
2018-06-17,11,NJ
2018-06-24,23,NJ
2018-07-01,23,NJ
2018-07-08,11,NJ
2018-07-15,11,NJ
2018-07-22,22,NJ
2018-07-29,34,NJ
2018-08-05,34,NJ
2018-08-12,23,NJ
2018-08-19,12,NJ
2018-08-26,72,NJ
2018-09-02,12,NJ
2018-09-09,32,NJ
2018-09-16,33,NJ
2018-09-23,32,NJ
2018-09-30,32,NJ
2018-10-07,22,NJ
2018-10-14,22,NJ
2018-10-21,54,NJ
2018-10-28,55,NJ
2018-11-04,32,NJ
2018-11-11,21,NJ
2018-11-18,44,NJ
2018-11-25,73,NJ
2018-12-02,32,NJ
2018-12-09,64,NJ
2018-12-16,86,NJ
2018-12-23,61,NJ
2018-12-30,0,NJ
2015-01-04,48,NM
2015-01-11,0,NM
2015-01-18,0,NM
2015-01-25,86,NM
2015-02-01,0,NM
2015-02-08,44,NM
2015-02-15,0,NM
2015-02-22,0,NM
2015-03-01,0,NM
2015-03-08,0,NM
2015-03-15,44,NM
2015-03-22,100,NM
2015-03-29,0,NM
2015-04-05,45,NM
2015-04-12,0,NM
2015-04-19,0,NM
2015-04-26,0,NM
2015-05-03,0,NM
2015-05-10,0,NM
2015-05-17,0,NM
2015-05-24,0,NM
2015-05-31,0,NM
2015-06-07,0,NM
2015-06-14,97,NM
2015-06-21,0,NM
2015-06-28,0,NM
2015-07-05,97,NM
2015-07-12,48,NM
2015-07-19,0,NM
2015-07-26,0,NM
2015-08-02,48,NM
2015-08-09,47,NM
2015-08-16,46,NM
2015-08-23,0,NM
2015-08-30,0,NM
2015-09-06,0,NM
2015-09-13,44,NM
2015-09-20,0,NM
2015-09-27,0,NM
2015-10-04,44,NM
2015-10-11,0,NM
2015-10-18,0,NM
2015-10-25,42,NM
2015-11-01,42,NM
2015-11-08,0,NM
2015-11-15,84,NM
2015-11-22,47,NM
2015-11-29,0,NM
2015-12-06,41,NM
2015-12-13,0,NM
2015-12-20,0,NM
2015-12-27,0,NM
2016-01-03,61,NM
2016-01-10,30,NM
2016-01-17,62,NM
2016-01-24,0,NM
2016-01-31,0,NM
2016-02-07,29,NM
2016-02-14,0,NM
2016-02-21,0,NM
2016-02-28,29,NM
2016-03-06,29,NM
2016-03-13,30,NM
2016-03-20,0,NM
2016-03-27,32,NM
2016-04-03,0,NM
2016-04-10,30,NM
2016-04-17,62,NM
2016-04-24,0,NM
2016-05-01,0,NM
2016-05-08,32,NM
2016-05-15,32,NM
2016-05-22,0,NM
2016-05-29,33,NM
2016-06-05,32,NM
2016-06-12,0,NM
2016-06-19,0,NM
2016-06-26,0,NM
2016-07-03,0,NM
2016-07-10,0,NM
2016-07-17,0,NM
2016-07-24,97,NM
2016-07-31,0,NM
2016-08-07,0,NM
2016-08-14,0,NM
2016-08-21,0,NM
2016-08-28,0,NM
2016-09-04,32,NM
2016-09-11,0,NM
2016-09-18,0,NM
2016-09-25,0,NM
2016-10-02,0,NM
2016-10-09,0,NM
2016-10-16,0,NM
2016-10-23,0,NM
2016-10-30,32,NM
2016-11-06,30,NM
2016-11-13,0,NM
2016-11-20,31,NM
2016-11-27,0,NM
2016-12-04,0,NM
2016-12-11,28,NM
2016-12-18,31,NM
2016-12-25,0,NM
2017-01-01,0,NM
2017-01-08,0,NM
2017-01-15,0,NM
2017-01-22,0,NM
2017-01-29,0,NM
2017-02-05,0,NM
2017-02-12,28,NM
2017-02-19,0,NM
2017-02-26,0,NM
2017-03-05,0,NM
2017-03-12,0,NM
2017-03-19,0,NM
2017-03-26,28,NM
2017-04-02,28,NM
2017-04-09,0,NM
2017-04-16,0,NM
2017-04-23,0,NM
2017-04-30,28,NM
2017-05-07,0,NM
2017-05-14,61,NM
2017-05-21,31,NM
2017-05-28,0,NM
2017-06-04,0,NM
2017-06-11,30,NM
2017-06-18,0,NM
2017-06-25,62,NM
2017-07-02,32,NM
2017-07-09,0,NM
2017-07-16,0,NM
2017-07-23,0,NM
2017-07-30,0,NM
2017-08-06,29,NM
2017-08-13,0,NM
2017-08-20,0,NM
2017-08-27,28,NM
2017-09-03,57,NM
2017-09-10,55,NM
2017-09-17,28,NM
2017-09-24,28,NM
2017-10-01,27,NM
2017-10-08,0,NM
2017-10-15,28,NM
2017-10-22,28,NM
2017-10-29,0,NM
2017-11-05,53,NM
2017-11-12,51,NM
2017-11-19,0,NM
2017-11-26,24,NM
2017-12-03,24,NM
2017-12-10,25,NM
2017-12-17,26,NM
2017-12-24,0,NM
2017-12-31,78,NM
2018-01-07,0,NM
2018-01-14,0,NM
2018-01-21,24,NM
2018-01-28,0,NM
2018-02-04,0,NM
2018-02-11,0,NM
2018-02-18,0,NM
2018-02-25,0,NM
2018-03-04,24,NM
2018-03-11,0,NM
2018-03-18,49,NM
2018-03-25,0,NM
2018-04-01,24,NM
2018-04-08,0,NM
2018-04-15,48,NM
2018-04-22,24,NM
2018-04-29,24,NM
2018-05-06,24,NM
2018-05-13,0,NM
2018-05-20,0,NM
2018-05-27,26,NM
2018-06-03,0,NM
2018-06-10,0,NM
2018-06-17,0,NM
2018-06-24,0,NM
2018-07-01,0,NM
2018-07-08,0,NM
2018-07-15,0,NM
2018-07-22,0,NM
2018-07-29,0,NM
2018-08-05,0,NM
2018-08-12,25,NM
2018-08-19,25,NM
2018-08-26,0,NM
2018-09-02,0,NM
2018-09-09,0,NM
2018-09-16,24,NM
2018-09-23,0,NM
2018-09-30,0,NM
2018-10-07,0,NM
2018-10-14,0,NM
2018-10-21,0,NM
2018-10-28,25,NM
2018-11-04,0,NM
2018-11-11,0,NM
2018-11-18,0,NM
2018-11-25,0,NM
2018-12-02,24,NM
2018-12-09,0,NM
2018-12-16,0,NM
2018-12-23,53,NM
2018-12-30,25,NM
2015-01-04,17,NY
2015-01-11,24,NY
2015-01-18,14,NY
2015-01-25,20,NY
2015-02-01,23,NY
2015-02-08,20,NY
2015-02-15,25,NY
2015-02-22,24,NY
2015-03-01,14,NY
2015-03-08,11,NY
2015-03-15,17,NY
2015-03-22,12,NY
2015-03-29,19,NY
2015-04-05,15,NY
2015-04-12,15,NY
2015-04-19,25,NY
2015-04-26,4,NY
2015-05-03,11,NY
2015-05-10,7,NY
2015-05-17,22,NY
2015-05-24,15,NY
2015-05-31,25,NY
2015-06-07,15,NY
2015-06-14,18,NY
2015-06-21,18,NY
2015-06-28,26,NY
2015-07-05,7,NY
2015-07-12,18,NY
2015-07-19,18,NY
2015-07-26,15,NY
2015-08-02,15,NY
2015-08-09,18,NY
2015-08-16,15,NY
2015-08-23,29,NY
2015-08-30,21,NY
2015-09-06,28,NY
2015-09-13,13,NY
2015-09-20,30,NY
2015-09-27,23,NY
2015-10-04,7,NY
2015-10-11,17,NY
2015-10-18,7,NY
2015-10-25,20,NY
2015-11-01,27,NY
2015-11-08,17,NY
2015-11-15,10,NY
2015-11-22,51,NY
2015-11-29,39,NY
2015-12-06,30,NY
2015-12-13,24,NY
2015-12-20,33,NY
2015-12-27,20,NY
2016-01-03,23,NY
2016-01-10,15,NY
2016-01-17,13,NY
2016-01-24,19,NY
2016-01-31,21,NY
2016-02-07,24,NY
2016-02-14,31,NY
2016-02-21,15,NY
2016-02-28,18,NY
2016-03-06,15,NY
2016-03-13,12,NY
2016-03-20,16,NY
2016-03-27,12,NY
2016-04-03,27,NY
2016-04-10,24,NY
2016-04-17,13,NY
2016-04-24,6,NY
2016-05-01,15,NY
2016-05-08,21,NY
2016-05-15,15,NY
2016-05-22,10,NY
2016-05-29,17,NY
2016-06-05,34,NY
2016-06-12,22,NY
2016-06-19,20,NY
2016-06-26,23,NY
2016-07-03,24,NY
2016-07-10,24,NY
2016-07-17,25,NY
2016-07-24,21,NY
2016-07-31,11,NY
2016-08-07,33,NY
2016-08-14,37,NY
2016-08-21,38,NY
2016-08-28,23,NY
2016-09-04,16,NY
2016-09-11,37,NY
2016-09-18,31,NY
2016-09-25,33,NY
2016-10-02,18,NY
2016-10-09,41,NY
2016-10-16,9,NY
2016-10-23,34,NY
2016-10-30,21,NY
2016-11-06,29,NY
2016-11-13,42,NY
2016-11-20,50,NY
2016-11-27,26,NY
2016-12-04,47,NY
2016-12-11,51,NY
2016-12-18,43,NY
2016-12-25,32,NY
2017-01-01,54,NY
2017-01-08,29,NY
2017-01-15,55,NY
2017-01-22,65,NY
2017-01-29,75,NY
2017-02-05,46,NY
2017-02-12,46,NY
2017-02-19,42,NY
2017-02-26,46,NY
2017-03-05,40,NY
2017-03-12,36,NY
2017-03-19,36,NY
2017-03-26,25,NY
2017-04-02,46,NY
2017-04-09,35,NY
2017-04-16,37,NY
2017-04-23,36,NY
2017-04-30,51,NY
2017-05-07,36,NY
2017-05-14,46,NY
2017-05-21,34,NY
2017-05-28,53,NY
2017-06-04,56,NY
2017-06-11,42,NY
2017-06-18,30,NY
2017-06-25,38,NY
2017-07-02,39,NY
2017-07-09,60,NY
2017-07-16,44,NY
2017-07-23,43,NY
2017-07-30,37,NY
2017-08-06,37,NY
2017-08-13,35,NY
2017-08-20,28,NY
2017-08-27,16,NY
2017-09-03,100,NY
2017-09-10,51,NY
2017-09-17,44,NY
2017-09-24,44,NY
2017-10-01,32,NY
2017-10-08,98,NY
2017-10-15,55,NY
2017-10-22,56,NY
2017-10-29,73,NY
2017-11-05,49,NY
2017-11-12,59,NY
2017-11-19,58,NY
2017-11-26,52,NY
2017-12-03,17,NY
2017-12-10,63,NY
2017-12-17,52,NY
2017-12-24,52,NY
2017-12-31,42,NY
2018-01-07,50,NY
2018-01-14,33,NY
2018-01-21,42,NY
2018-01-28,50,NY
2018-02-04,64,NY
2018-02-11,30,NY
2018-02-18,40,NY
2018-02-25,37,NY
2018-03-04,60,NY
2018-03-11,15,NY
2018-03-18,36,NY
2018-03-25,52,NY
2018-04-01,27,NY
2018-04-08,27,NY
2018-04-15,32,NY
2018-04-22,47,NY
2018-04-29,52,NY
2018-05-06,43,NY
2018-05-13,54,NY
2018-05-20,24,NY
2018-05-27,54,NY
2018-06-03,48,NY
2018-06-10,29,NY
2018-06-17,24,NY
2018-06-24,25,NY
2018-07-01,58,NY
2018-07-08,56,NY
2018-07-15,38,NY
2018-07-22,41,NY
2018-07-29,44,NY
2018-08-05,43,NY
2018-08-12,31,NY
2018-08-19,26,NY
2018-08-26,31,NY
2018-09-02,34,NY
2018-09-09,23,NY
2018-09-16,47,NY
2018-09-23,39,NY
2018-09-30,33,NY
2018-10-07,35,NY
2018-10-14,39,NY
2018-10-21,30,NY
2018-10-28,54,NY
2018-11-04,40,NY
2018-11-11,30,NY
2018-11-18,32,NY
2018-11-25,57,NY
2018-12-02,22,NY
2018-12-09,39,NY
2018-12-16,34,NY
2018-12-23,37,NY
2018-12-30,43,NY
2015-01-04,77,NC
2015-01-11,19,NC
2015-01-18,20,NC
2015-01-25,38,NC
2015-02-01,0,NC
2015-02-08,18,NC
2015-02-15,18,NC
2015-02-22,54,NC
2015-03-01,18,NC
2015-03-08,37,NC
2015-03-15,37,NC
2015-03-22,20,NC
2015-03-29,59,NC
2015-04-05,20,NC
2015-04-12,56,NC
2015-04-19,37,NC
2015-04-26,19,NC
2015-05-03,39,NC
2015-05-10,20,NC
2015-05-17,20,NC
2015-05-24,21,NC
2015-05-31,41,NC
2015-06-07,22,NC
2015-06-14,67,NC
2015-06-21,63,NC
2015-06-28,20,NC
2015-07-05,20,NC
2015-07-12,19,NC
2015-07-19,39,NC
2015-07-26,0,NC
2015-08-02,0,NC
2015-08-09,0,NC
2015-08-16,55,NC
2015-08-23,36,NC
2015-08-30,18,NC
2015-09-06,18,NC
2015-09-13,70,NC
2015-09-20,0,NC
2015-09-27,0,NC
2015-10-04,17,NC
2015-10-11,18,NC
2015-10-18,35,NC
2015-10-25,33,NC
2015-11-01,66,NC
2015-11-08,18,NC
2015-11-15,34,NC
2015-11-22,0,NC
2015-11-29,32,NC
2015-12-06,49,NC
2015-12-13,0,NC
2015-12-20,43,NC
2015-12-27,19,NC
2016-01-03,27,NC
2016-01-10,39,NC
2016-01-17,27,NC
2016-01-24,0,NC
